source,ref_annonce,date_scraped,type_bien,transaction,ville,prix,devise,prix_m2,surface_m2,nb_pieces,nb_chambres,nb_sdb,etage,etat,ascenseur,piscine,parking,agence,vendeur_type,date_publication,titre,url
avito.ma,57474725,2026-06-01 21:14,Appartement,vente,Casablanca,31900000,MAD,339362.0,94.0,,2.0,2.0,3.0,,,,,RÉSIDENCE EDEN,particulier,il y a 8 heures Premium 1,habit immobilier,https://www.avito.ma/fr/ferme_bretone/appartements/Appartement_à_vendre_94m²_à_Ferme_Bretonne_57474725.htm
avito.ma,55005240,2026-06-01 21:14,Appartement,vente,Casablanca,31650000,MAD,329688.0,96.0,,2.0,2.0,3.0,,,,,MOHAMMED,particulier,il y a 2 heures Premium 1,GUY HOQUET CASABLANCA,https://www.avito.ma/fr/oasis/appartements/Appartement_à_vendre_96_m²_55005240.htm
avito.ma,57274161,2026-06-01 21:15,Appartement,vente,Casablanca,21900000,MAD,225773.0,97.0,,2.0,2.0,2.0,,,,,RÉSIDENCE EDEN,particulier,il y a 7 heures Premium 1,Appt meublé à vendre Rés fermée et sécurisée H24,https://www.avito.ma/fr/ferme_bretone/appartements/Appartement_à_vendre_97_m²_à_Ferme_Bretonne_57274161.htm
avito.ma,53322906,2026-06-01 21:15,Appartement,vente,Casablanca,12100000,MAD,48988.0,247.0,,3.0,2.0,1.0,,,,,Milkiya,particulier,il y a 2 heures Premium 1,Vente Appartement 4 pièces de 247 m2 à Casablanca,https://www.avito.ma/fr/2_mars/appartements/Vente_Appartement_4_pièces_de_247_m2_à_Casablanca_53322906.htm
avito.ma,57951494,2026-06-01 21:15,Appartement,vente,Casablanca,1330000,MAD,24182.0,55.0,,2.0,2.0,1.0,,,,,High swot immo,agence,il y a 2 heures Premium 1,Appartements haut standing – Californie,https://www.avito.ma/fr/californie/appartements/Appartements_haut_standing___Californie_57951494.htm
avito.ma,55810873,2026-06-01 21:16,Appartement,vente,Casablanca,11050000,MAD,110500.0,100.0,,2.0,2.0,1.0,,,,,Résidence HALA,particulier,il y a 5 heures Premium 1,Appartement à vendre à Maarif,https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_de_luxe_à_vendre_100_m²_à_Casablanca_55810873.htm
avito.ma,57872489,2026-06-01 21:16,Appartement,location,Casablanca,18500,MAD,349.0,53.0,,1.0,1.0,1.0,,,,,Studio Neuf meublé de Luxe à PALMIER,particulier,il y a 5 heures Premium 1,DAR CONFORT IMMOBILIER,https://www.avito.ma/fr/palmier/appartements/Studio_Neuf_meublé_de_Luxe_à_PALMIER_57872489.htm
avito.ma,57865660,2026-06-01 21:16,Appartement,location,Casablanca,38500,MAD,338.0,114.0,,2.0,2.0,3.0,,,,,Contacter le Vendeur,particulier,il y a 1 heure Premium 1,Serraj Immobilier,https://www.avito.ma/fr/almaz/appartements/Appartement_à_louer_114_m²_à_Almaz_57865660.htm
avito.ma,57815557,2026-06-01 21:16,Appartement,location,Casablanca,110000,MAD,1375.0,80.0,,2.0,1.0,1.0,,,,,Bel appartement meublé à louer à Les Princesses,particulier,il y a 30 minutes Premium 1,Serraj immobilier,https://www.avito.ma/fr/les_princesses/appartements/Bel_appartement_meublé_à_louer_à_Les_Princesses_57815557.htm
avito.ma,57945979,2026-06-01 21:16,Appartement,location,Casablanca,16500,MAD,132.0,125.0,,3.0,2.0,1.0,,,,,Appartement à louer 3ch La Gironde pour location,particulier,il y a 34 minutes Premium 1,Serraj immobilier,https://www.avito.ma/fr/la_gironde/appartements/Appartement_à_louer_3ch_La_Gironde_pour_location_57945979.htm
avito.ma,57460809,2026-06-01 21:16,Appartement,location,Casablanca,47800,MAD,637.0,75.0,,1.0,1.0,4.0,,,,,Studio meublé neuf à louer sans vis à vis Palmier,particulier,il y a 11 heures Premium 1,ELITE 30 IMMOBILIERE,https://www.avito.ma/fr/palmier/appartements/Studio_meublé_neuf_à_louer_sans_vis_à_vis_Palmier_57460809.htm
avito.ma,57547215,2026-06-01 21:17,Appartement,location,Casablanca,36200,MAD,658.0,55.0,,1.0,1.0,3.0,,,,,Studio neuf sans vis à vis à louer à l’oasis,particulier,il y a 10 heures Premium 1,ELITE 30 IMMOBILIERE,https://www.avito.ma/fr/oasis/appartements/Studio_neuf_sans_vis_à_vis_à_louer_à_l_oasis_57547215.htm
avito.ma,57882526,2026-06-01 21:17,Appartement,location,Casablanca,54500,MAD,641.0,85.0,,2.0,1.0,5.0,,,,,Appartement à louer Al Minara sidi maarouf,particulier,il y a 37 minutes Premium 1,Serraj immobilier,https://www.avito.ma/fr/sidi_maarouf/appartements/Appartement_à_louer_Al_Minara_sidi_maarouf_57882526.htm
avito.ma,57291528,2026-06-01 21:17,Appartement,location,Casablanca,48000,MAD,558.0,86.0,,1.0,1.0,4.0,,,,,Studio neuf meublé à louer sans vis à vis à Palmier,particulier,il y a 6 heures Premium 1,ELITE 30 IMMOBILIERE,https://www.avito.ma/fr/palmier/appartements/Studio_neuf_meublé_à_louer_sans_vis_à_vis_à_Palmier_57291528.htm
avito.ma,57948892,2026-06-01 21:17,Appartement,location,Casablanca,16000,MAD,200.0,80.0,,2.0,1.0,1.0,,,,,Appartement avec piscine à Sidi Maârouf,particulier,il y a 48 minutes Premium 1,Serraj immobilier,https://www.avito.ma/fr/sidi_maarouf/appartements/Appartement_avec_piscine_à_Sidi_Maârouf_57948892.htm
avito.ma,57925806,2026-06-01 21:18,Appartement,location,Casablanca,26500,MAD,331.0,80.0,,2.0,2.0,2.0,,,,,Appartement meublé au cœur d'Ain Sebaa,particulier,il y a 4 heures Premium 1,IMMOPEDIA ADVISORY BROKERAGE,https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_meublé_au_c_ur_d_Ain_Sebaa_57925806.htm
avito.ma,57917727,2026-06-01 21:18,Appartement,location,Casablanca,35000,MAD,625.0,56.0,,2.0,1.0,3.0,,,,,Appartement meublé moderne à louer – Oulfa,particulier,il y a 2 heures Premium 1,Serraj immobilier,https://www.avito.ma/fr/oulfa/appartements/Appartement_meublé_moderne_à_louer___Oulfa_57917727.htm
avito.ma,57810195,2026-06-01 21:18,Appartement,location,Casablanca,614500,MAD,7229.0,85.0,,2.0,2.0,6.0,,,,,À CFC Appt neuf à louer vue panoramique,particulier,il y a 2 heures Premium 1,Serraj immobilier,https://www.avito.ma/fr/casablanca_finance_city/appartements/À_CFC_Appt_neuf_à_louer_vue_panoramique_57810195.htm
avito.ma,57883052,2026-06-01 21:19,Appartement,location,Casablanca,7000,MAD,64.0,110.0,,3.0,2.0,2.0,,,,,Appartement meublé sur les champs 3 ch,particulier,il y a 1 heure Premium 1,Serraj immobilier,https://www.avito.ma/fr/nassim/appartements/Appartement_meublé_sur_les_champs_3_ch_57883052.htm
avito.ma,56744531,2026-06-01 21:19,Appartement,location,Casablanca,15500,MAD,212.0,73.0,,1.0,2.0,1.0,,,,,Studio neuf à louer avec machine à laver et réfrigérateur,particulier,il y a 9 heures Premium 1,ELITE 30 IMMOBILIERE,https://www.avito.ma/fr/abdelmoumen/appartements/Studio_neuf_à_louer_avec_machine_à_laver_et_réfrigérateur_56744531.htm
avito.ma,57876627,2026-06-01 21:19,Appartement,location,Casablanca,25500,MAD,340.0,75.0,,2.0,2.0,2.0,,,,,Appartement à louer à sidi maarouf,particulier,il y a 37 minutes Premium 1,Serraj immobilier,https://www.avito.ma/fr/sidi_maarouf/appartements/Appartement_à_louer_à_sidi_maarouf_57876627.htm
avito.ma,57910283,2026-06-01 21:19,Maison/Villa,vente,Casablanca,3075,MAD,9.0,359.0,,3.0,3.0,,,,,,Agence de femme de ménage à Casablanca,agence,il y a 1 heure Premium Femmes de Ménages,MG Expert Service,https://www.avito.ma/fr/casablanca/femmes_de_ménages__nounous_et_chauffeurs/Agence_de_femme_de_ménage_à_Casablanca_57910283.htm
avito.ma,57928672,2026-06-01 21:20,Maison/Villa,vente,Casablanca,36000,MAD,57.0,629.0,,5.0,5.0,,,,,,Speediance Gym Monster,particulier,il y a 9 heures Premium 1,Yassine Zerouali,https://www.avito.ma/fr/casablanca/equipement_sportif/Speediance_Gym_Monster_57928672.htm
avito.ma,56952931,2026-06-01 21:20,Maison/Villa,vente,Casablanca,3075,MAD,0.0,10000.0,,4.0,4.0,,,,,,Femme de ménage couchante ou journalière,particulier,il y a 1 heure Premium Femmes de Ménages,ALL EXPRESS SERVICE,https://www.avito.ma/fr/autre_secteur/femmes_de_ménages__nounous_et_chauffeurs/Femme_de_ménage_couchante_ou_journalière_56952931.htm
avito.ma,35863491,2026-06-01 21:20,Maison/Villa,vente,Casablanca,3075,MAD,8.0,408.0,,4.0,3.0,,,,,,DENNAI PRATIQUE,particulier,il y a 2 heures Premium Confort de la maison dans Casablanca,Super promos sur tous les climatiseurs Carrier,https://www.avito.ma/fr/sidi_bernoussi/confort_de_la_maison/Super_promos_sur_tous_les_climatiseurs_Carrier_35863491.htm
avito.ma,57982705,2026-06-01 21:20,Maison/Villa,location,Casablanca,38000,MAD,55.0,690.0,,4.0,5.0,,,,,,À LOUER VILLA MEUBLÉ À AIN DIAB,particulier,il y a 2 jours 1,Casablanca Loyer,https://www.avito.ma/fr/aïn_diab/maisons/À_LOUER_VILLA_MEUBLÉ_À_AIN_DIAB_57982705.htm
avito.ma,57848233,2026-06-01 21:20,Bureau,location,Casablanca,310000,MAD,4189.0,74.0,,,1.0,3.0,,,,,Bureau à louer sur Bd à Évasion Square,particulier,il y a 1 heure Premium 1,Serraj immobilier,https://www.avito.ma/fr/sidi_maarouf/bureaux/Bureau_à_louer_sur_Bd_à_Évasion_Square_57848233.htm
avito.ma,57597564,2026-06-01 21:20,Bureau,location,Casablanca,13000,MAD,70.0,187.0,,3.0,1.0,7.0,,,,,Milkiya,particulier,il y a 12 heures Premium 1,Location Bureau de 187 m2 à Casablanca,https://www.avito.ma/fr/racine/bureaux/Location_Bureau_de_187_m2_à_Casablanca_57597564.htm
avito.ma,57295487,2026-06-01 21:21,Bureau,location,Casablanca,12750,MAD,128.0,100.0,,,1.0,1.0,,,,,Bureau à louer Boulevard Al-Fida,particulier,il y a 9 heures Premium Bureaux dans Casablanca,Plateaux bureaux Al-hizam,https://www.avito.ma/fr/al_fida/bureaux/Bureau_à_louer_Boulevard_Al_Fida_57295487.htm
avito.ma,57957873,2026-06-01 21:21,Bureau,location,Casablanca,734800,MAD,2499.0,294.0,,,1.0,7.0,,,,,GOLF BUILDING,particulier,il y a 11 heures Premium 1,Plateaux bureaux Al-hizam,https://www.avito.ma/fr/anfa/bureaux/PLATEAUX_DE_BUREAUX_de_207_à_294_m²_Bd_D_ANFA_57957873.htm
avito.ma,55716240,2026-06-01 21:21,Bureau,location,Casablanca,413500,MAD,4923.0,84.0,,,1.0,1.0,,,,,Bureau à louer (ascenseur) immeuble professionnel,particulier,il y a 1 heure Premium 1,Plateaux bureaux Al-hizam,https://www.avito.ma/fr/hay_mohammadi/bureaux/Bureau_à_louer__ascenseur__immeuble_professionnel_55716240.htm
avito.ma,56809216,2026-06-01 21:21,Bureau,location,Casablanca,26500,MAD,482.0,55.0,,3.0,1.0,2.0,,,,,Contacter le Vendeur,particulier,il y a 1 heure Premium 1,Bureau Haut Standing au Centre Ville,https://www.avito.ma/fr/centre_ville/bureaux/Bureau_Haut_Standing_au_Centre_Ville_56809216.htm
avito.ma,53084275,2026-06-01 21:21,Bureau,location,Casablanca,13000,MAD,70.0,187.0,,5.0,1.0,1.0,,,,,Bureaux à louer à Casablanca,particulier,il y a 3 heures Premium 1,Plateaux bureaux Al-hizam,https://www.avito.ma/fr/hay_mohammadi/bureaux/Bureaux_à_louer_à_Casablanca_53084275.htm
avito.ma,57958156,2026-06-01 21:21,Bureau,location,Casablanca,421960,MAD,2306.0,183.0,,2.0,1.0,4.0,,,,,GOLF BUILDING,particulier,il y a 10 heures Premium 1,PLATEAU DE BUREAUX HAUT STANDING Bd D'Anfa,https://www.avito.ma/fr/anfa/bureaux/PLATEAU_DE_BUREAUX_HAUT_STANDING_Bd_D_Anfa_57958156.htm
avito.ma,57584234,2026-06-01 21:22,Bureau,location,Casablanca,12390,MAD,124.0,100.0,,4.0,1.0,1.0,,,,,REGUS,particulier,il y a 11 heures Premium 1,"Espace coworking à Casablanca, CFC",https://www.avito.ma/fr/casablanca_finance_city/bureaux/Espace_coworking_à_Casablanca__CFC_57584234.htm
avito.ma,54393790,2026-06-01 21:22,Bureau,location,Casablanca,29880,MAD,5.0,6000.0,,6.0,1.0,2.0,,,,,GOLF BUILDING,particulier,il y a 11 heures Premium 1,Plateaux bureaux Al-hizam,https://www.avito.ma/fr/roches_noires/bureaux/Plateaux_bureaux_de_haut_standing_de_76_à_6000_m²_54393790.htm
avito.ma,54397163,2026-06-01 21:22,Bureau,location,Casablanca,534200,MAD,2812.0,190.0,,2.0,1.0,5.0,,,,,GOLF BUILDING,particulier,il y a 12 heures Premium 1,Plateaux bureaux Al-hizam,https://www.avito.ma/fr/anfa/bureaux/Bd_d_Anfa_très_haut_standing_190_m²_bien_conçus_54397163.htm
avito.ma,57323602,2026-06-01 21:22,Bureau,location,Casablanca,26500,MAD,265.0,100.0,,3.0,1.0,1.0,,,,,Bureau à louer à AL FIDA avec Ascenseur,particulier,il y a 10 heures Premium 1,Plateaux bureaux Al-hizam,https://www.avito.ma/fr/al_fida/bureaux/Bureau_à_louer_à_AL_FIDA_avec_Ascenseur_57323602.htm
avito.ma,57937925,2026-06-01 21:22,Bureau,location,Casablanca,413500,MAD,4923.0,84.0,,3.0,1.0,4.0,,,,,akare ma,particulier,il y a 10 heures Premium 1,Plateau bureau à louer sur Boulevard Al Qods,https://www.avito.ma/fr/aïn_chock/bureaux/Plateau_bureau_à_louer_sur_Boulevard_Al_Qods_57937925.htm
avito.ma,57953946,2026-06-01 21:23,Bureau,vente,Casablanca,11312200,MAD,209485.0,54.0,,,1.0,1.0,,,,,GOLF BUILDING,particulier,il y a 10 heures Premium 1,YACOUB BUSINESS des BUREAUX de HAUT STANDING,https://www.avito.ma/fr/maarif/bureaux/YACOUB_BUSINESS_des_BUREAUX_de_HAUT_STANDING_57953946.htm
avito.ma,56519465,2026-06-01 21:23,Bureau,vente,Casablanca,21950000,MAD,199545.0,110.0,,,1.0,2.0,,,,,GOLF BUILDING,particulier,il y a 11 heures Premium 1,Prix non spécifié,https://www.avito.ma/fr/roches_noires/bureaux/2_BEAUX_IMMEUBLES_NEUFS_RAPPORT_ANNUEL_8_8_MDH_56519465.htm
avito.ma,57630333,2026-06-01 21:24,Bureau,vente,Casablanca,21950000,MAD,199545.0,110.0,,1.0,1.0,2.0,,,,,Milkiya,particulier,il y a 12 heures Premium 1,Vente Bureau 2 piéces de 110 m2 à Casablanca,https://www.avito.ma/fr/racine/bureaux/Vente_Bureau_2_piéces_de_110_m2_à_Casablanca_57630333.htm
avito.ma,57648664,2026-06-01 21:26,Terrain,vente,Casablanca,9000000,MAD,13196.0,682.0,,5.0,4.0,150.0,,,,,Khalil,particulier,il y a 7 heures Premium 1,Lot de terrain villa - vue sur mer – Terre Océane,https://www.avito.ma/fr/aïn_diab/terrains_et_fermes/Lot_de_terrain_villa___vue_sur_mer___Terre_Océane_57648664.htm
avito.ma,55503307,2026-06-01 21:26,Terrain,vente,Casablanca,2500000,MAD,17857.0,140.0,,,,,,,,,École/Crèche à vendre - Casablanca Al Azhar,particulier,il y a 9 heures Premium Autre Immobilier dans Casablanca,CHAABI LIL ISKANE,https://www.avito.ma/fr/sidi_bernoussi/autre_immobilier/École_Crèche_à_vendre___Casablanca_Al_Azhar_55503307.htm
avito.ma,56134029,2026-06-01 21:26,Terrain,vente,Casablanca,13000000,MAD,21667.0,600.0,,5.0,4.0,300.0,,,,,Bâtiment Industriel 6 niveaux à vendre,particulier,il y a 10 heures Premium 1,Hmizates Immobilère,https://www.avito.ma/fr/ain_sebaa/autre_immobilier/Bâtiment_Industriel_6_niveaux_à_vendre_56134029.htm
avito.ma,57863282,2026-06-01 21:27,Terrain,vente,Casablanca,195000,MAD,2167.0,90.0,,5.0,4.0,2.0,,,,,Said,particulier,il y a 23 heures Premium 1,"Land Rover Discovery sport, Entretien rigoureux",https://www.avito.ma/fr/2_mars/voitures_d_occasion/Land_Rover_Discovery_sport__Entretien_rigoureux_57863282.htm
avito.ma,51625572,2026-06-01 21:27,Terrain,vente,Casablanca,414000,MAD,2957.0,140.0,,4.0,2.0,,,,,,/mois,particulier,il y a 9 heures Premium Maisons dans Casablanca,CHAABI LIL ISKANE,https://www.avito.ma/fr/route_d_el_jadida/maisons/LOTS_POUR_MAISONS_R2_A_HAD_SOUALEM_DE_120_A_140M²_51625572.htm
avito.ma,51615501,2026-06-01 21:27,Terrain,vente,Casablanca,4945,MAD,29.0,173.0,,4.0,2.0,4.0,,,,,Immeuble,particulier,il y a 9 heures Premium Terrains et fermes dans Casablanca,CHAABI LIL ISKANE,https://www.avito.ma/fr/route_d_el_jadida/terrains_et_fermes/Terrains_R3_de_147_à_173m²_à_Had_Soualem_51615501.htm
avito.ma,57951416,2026-06-01 21:27,Terrain,vente,Casablanca,49300,MAD,4.0,11335.0,,2.0,3.0,,,,,,highper,particulier,il y a 9 heures Premium 1,HIGHPER MOTO QUAD HAMER TOURING 300CC ATV,https://www.avito.ma/fr/anfa/motos/HIGHPER_MOTO_QUAD_HAMER_TOURING_300CC_ATV_57951416.htm
avito.ma,56921492,2026-06-01 21:27,Terrain,vente,Casablanca,26500,MAD,44.0,600.0,,4.0,2.0,,,,,,QUAD TROOPER 200R,particulier,il y a 1 heure Premium 1,LPR - LE PETITE RIDER,https://www.avito.ma/fr/mers_sultan/motos/QUAD_TROOPER_200R_56921492.htm
avito.ma,53484287,2026-06-01 21:28,Terrain,vente,Casablanca,7500,MAD,43.0,175.0,,10.0,6.0,2.0,,,,,Maison,particulier,il y a 6 heures Premium 1,ANOUAR AL MOSTAKBAL,https://www.avito.ma/fr/autre_secteur/terrains_et_fermes/Terrain_R3_titré_de_175m²_à_Casablanca_53484287.htm
avito.ma,57970253,2026-06-01 21:28,Terrain,vente,Casablanca,5400000,MAD,9000.0,600.0,,5.0,4.0,1.0,,,,,Superbe villa à vendre – Nassim/Route Bouskoura,particulier,il y a 29 minutes Premium 1,Serraj immobilier,https://www.avito.ma/fr/nassim/villas_et_riads/Superbe_villa_à_vendre___Nassim_Route_Bouskoura_57970253.htm
avito.ma,57387514,2026-06-01 21:29,Terrain,vente,Casablanca,115000,MAD,169.0,682.0,,3.0,2.0,,,,,,abdelhak,particulier,il y a 29 minutes Premium 1,Suzuki Vstrom XT 2024 Full accessoires,https://www.avito.ma/fr/anfa/motos/Suzuki_Vstrom_XT_2024_Full_accessoires_57387514.htm
avito.ma,56832672,2026-06-01 21:29,Terrain,vente,Casablanca,16000000,MAD,4803.0,3331.0,,4.0,2.0,,,,,,MED TAARI,particulier,il y a 6 heures Premium Autre Immobilier dans Casablanca,Immeuble A Vendre,https://www.avito.ma/fr/belvédère/autre_immobilier/Immeuble_A_Vendre_56832672.htm
avito.ma,57393477,2026-06-01 21:29,Commerce,vente,Casablanca,400000,MAD,16667.0,24.0,,,,,,,,,MAJD TAAMIR,particulier,il y a 10 heures Premium 1,Ouchra Immobilier,https://www.avito.ma/fr/autre_secteur/local/MAGASIN_24m²_A_VENDRE_A_BOUSKOURA_57393477.htm
avito.ma,57329360,2026-06-01 21:29,Commerce,vente,Casablanca,1300000,MAD,19118.0,68.0,,,,,,,,,RÉSIDENCE EDEN,particulier,il y a 8 heures Premium 1,Local 2 façades à Aïnsebaâ très visible,https://www.avito.ma/fr/ain_sebaa/local/Local_2_façades_à_Aïnsebaâ_très_visible_57329360.htm
avito.ma,55310017,2026-06-01 21:29,Commerce,vente,Casablanca,790000,MAD,13167.0,60.0,,,,,,,,,Habitude Sakane,particulier,il y a 56 minutes Premium 1,Rachid Ait mohamed,https://www.avito.ma/fr/sidi_othmane/local/Café_à_vendre_55310017.htm
avito.ma,55944457,2026-06-01 21:30,Commerce,vente,Casablanca,1980000,MAD,19223.0,103.0,,,,,,,,,Issam,particulier,il y a 8 heures Premium 1,Local à vendre en activité,https://www.avito.ma/fr/oulfa/local/Local_à_vendre_en_activité_55944457.htm
avito.ma,57972660,2026-06-01 21:30,Commerce,vente,Casablanca,3500000,MAD,20588.0,170.0,,,,,,,,,Café à Vendre Murs et FC,particulier,il y a 1 heure Premium Local dans Casablanca,Rachid Ait mohamed,https://www.avito.ma/fr/ain_sebaa/local/Café_à_Vendre_Murs_et_FC_57972660.htm
avito.ma,57698539,2026-06-01 21:30,Commerce,vente,Casablanca,300000,MAD,13636.0,22.0,,,,,,,,,Local commercial 22m2 au cœur du CIL,particulier,il y a 7 heures Premium 1,GUY HOQUET CASABLANCA,https://www.avito.ma/fr/c.i.l/local/Local_commercial_22m2_au_c_ur_du_CIL_57698539.htm
avito.ma,56367045,2026-06-01 21:30,Commerce,vente,Casablanca,1500000,MAD,13158.0,114.0,,,,,,,,,IMMOMARKING,agence,il y a 9 heures Premium Local dans Casablanca,Magasin 191 quartier Almaz Casablanca,https://www.avito.ma/fr/mandarona/local/Magasin_114_m²_Bd_RamAllah_à_côté_Bd_Al_Qods_56367045.htm
avito.ma,56962972,2026-06-01 21:30,Commerce,vente,Casablanca,1950000,MAD,10209.0,191.0,,,,,,,,,MAJD TAAMIR,particulier,il y a 10 heures Premium 1,Magasin 191 quartier Almaz Casablanca,https://www.avito.ma/fr/almaz/local/Magasin_191_quartier_Almaz_Casablanca_56962972.htm
avito.ma,56132356,2026-06-01 21:30,Commerce,vente,Casablanca,5000000,MAD,33333.0,150.0,,,,,,,,,Local Commercial Idéalement Situé à Belvédère,particulier,il y a 10 heures Premium Local dans Casablanca,Hmizates Immobilère,https://www.avito.ma/fr/belvédère/local/Local_Commercial_Idéalement_Situé_à_Belvédère_56132356.htm
avito.ma,56132124,2026-06-01 21:31,Commerce,vente,Casablanca,2450000,MAD,7955.0,308.0,,,,,,,,,Local Commercial Idéalement Situé à Casablanca,particulier,il y a 10 heures Premium 1,Hmizates Immobilère,https://www.avito.ma/fr/hay_mohammadi/local/Local_Commercial_Idéalement_Situé_à_Casablanca_56132124.htm
avito.ma,53470296,2026-06-01 21:31,Commerce,vente,Casablanca,3200000,MAD,21192.0,151.0,,,,,,,,,RÉSIDENCE EDEN,particulier,il y a 7 heures Premium 1,Local à vendre à les Princesses 151m2,https://www.avito.ma/fr/les_princesses/local/Local_à_vendre_à_les_Princesses_151m2_53470296.htm
avito.ma,57595215,2026-06-01 21:32,Commerce,vente,Casablanca,400000,MAD,16667.0,24.0,,,,,,,,,MAJD TAAMIR,particulier,il y a 10 heures Premium 1,Local à vendre à les Princesses 151m2,https://www.avito.ma/fr/autre_secteur/local/MAGASIN_24m²_à_bouskoura_PRIX_IMBATTABLE_57595215.htm
avito.ma,57323657,2026-06-01 21:32,Appartement,vente,Rabat,4500000,MAD,20455.0,220.0,,4.0,2.0,1.0,,,,,Mr Chakir,particulier,il y a 6 heures Premium 1,Vente appartement,https://www.avito.ma/fr/autre_secteur/appartements/Vente_appartement_57323657.htm
